word_id|doc_id
61304|2
61305|0
61306|0,3,6,9,12,15,16,18,23,26,27,30,31,43
61307|0,1,2,3,4,5,6,8,9,11,12,14,15,16,17,18,19,20,23,24,26,27,28,30,31,32,33,34,35,36,37,41,42,43,44
61308|34
61309|2
61310|6
61311|12
61312|0
61313|0
61314|0
61315|34
61316|15
61317|0
61318|0
61319|0,3,15,30
61320|0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,18,19,23,24,26,27,35,36,40,41,43,44
61321|0
61322|0
61323|3
61324|0
61325|0
61326|36
61327|0,3,4,9,15,18,19,23,26,33
61328|2,14
61329|0
61330|1
61331|0,6,9,10,12,18,20,23,35,43
61332|3
61333|0,2,9,10,12,15,17,20,31,33,34,35,42
61334|0,34
61335|0
61336|2,3,9,12,13,14,15,21,23,33,44
61337|0
61338|0,1,17,34,37
61339|0,2,3,4,5,8,9,12,13,15,22,23,24,43
61340|0
61341|10
61342|12
61343|1,3,6,13,15,16,20,24,26,30,31,33,34,41,43
61344|41
61345|0
61346|0,1,2,13,31,34,41
61347|41,43
61348|0,1,2,3,4,7,9,12,16,19,21,23,24,26,33,34,37,41,42,43
61349|24
61350|0
61351|20
61352|0
61353|21
61354|12
61355|0
61356|0,2,3,6,11,12,17,18,31,33,39,40,41,44
61357|27
61358|17
61359|0
61360|41
61361|0,6,31
61362|32
61363|12
61364|0
61365|29
61366|33,34
61367|15,21
61368|0
61369|2,13,17,18,24,25,26,39,41
61370|18
61371|18
61372|2,17,18,26,34
61373|41
61374|36
61375|36
61376|36
61377|0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,30,31,32,33,34,35,36,37,39,40,41,43,44
61378|0
61379|0
61380|0
61381|0
61382|0
61383|36
61384|4
61385|0
61386|12
61387|0,2,7,20
61388|0
61389|2,4,7,15,18,26,34,36
61390|2,26
61391|1,11,41
61392|9
61393|2
61394|2,3,11,19,41
61395|12
61396|0,1,2,3,4,7,9,10,11,12,14,15,16,18,23,24,26,27,30,32,33,35,41,43,44
61397|36
61398|34
61399|18,23
61400|21
61401|0
61402|2,9,15,18,23,31,32,43
61403|12
61404|1,2,3,4,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,30,31,32,33,34,35,36,37,38,41,43,44
61405|1,23,31
61406|1,2,3,4,6,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,30,31,32,33,34,35,36,37,38,40,41,43,44
61407|1,2,3,4,6,8,9,11,12,13,15,16,17,18,19,20,21,22,23,24,26,28,29,30,31,32,33,34,38,40,41,44
61408|1,2,3,5,6,8,9,11,12,13,15,16,17,18,19,20,21,22,23,24,26,30,31,32,33,34,37,38,40,41,43,44
61409|1,3,5,12,17
61410|1
61411|23
61412|2,3,6,9,10,12,13,14,15,18,19,20,21,23,26,30,31,33,39,41,42,43,44
61413|2
61414|2,36
61415|1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,30,31,32,33,34,35,36,38,40,41,43
61416|11
61417|0
61418|0,27
61419|0
61420|0
61421|0
61422|0
61423|0
61424|2,16
61425|0
61426|0
61427|11
61428|2,12
61429|0
61430|43
61431|19
61432|0
61433|19
61434|0
61435|1
61436|0
61437|0
61438|0
61439|0
61440|0
61441|15,18,44
61442|15
61443|1,2,3,18
61444|0
61445|0
61446|0
61447|14
61448|0,1,2,3,4,5,6,7,10,11,12,14,15,16,17,18,19,20,22,23,25,27,29,30,31,32,33,34,35,36,38,39,40,42,43,44
61449|18
61450|14
61451|0
61452|1,2,3,4,6,7,11,12,14,15,17,18,19,30,32,33,34,36,39,40,43,44
61453|3
61454|2,12,17,30,31,32,33,34,42,43,44
61455|30,33,44
61456|8,23
61457|12,36
61458|36
61459|0
61460|5
61461|0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
61462|19,23,32,43
61463|7
61464|3
61465|31
61466|43
61467|43
61468|43
61469|43
61470|15
61471|2
61472|19
61473|2
61474|43
61475|23,43
61476|24
61477|6,9
61478|43
61479|11
61480|32
61481|37
61482|43
61483|4
61484|12
61485|12
61486|35
61487|2
61488|2
61489|14
61490|14
61491|36
61492|6
61493|1
61494|0,4,20
61495|14
61496|14
61497|14
61498|44
61499|18
61500|18
61501|0,2,3,4,5,6,8,9,13,14,15,17,18,19,23,24,26,30,33,34,36,40,41,42,43,44
61502|2
61503|2
61504|40
61505|2
61506|4
61507|40
61508|33
61509|33
61510|2
61511|36,43
61512|43
61513|36
61514|2
61515|2
61516|2
61517|14
61518|43
61519|2,17
61520|18
61521|0
61522|0
61523|0
61524|0
61525|2
61526|19
61527|2,19,44
61528|26,33
61529|14
61530|0,2,4,6,7,9,14,15,18,19,24,26,31,33,34,40,41,43,44
61531|41
61532|0
61533|2
61534|36
61535|33
61536|12
61537|2
61538|33
61539|2,44
61540|9
61541|0
61542|19
61543|0,2,19
61544|0
61545|0,1,2,9,13,14,24,26,31,33,34,40,41,44
61546|0,3,26
61547|23
61548|0,9
61549|26
61550|0
61551|3,35
61552|2,14,25,41
61553|35
61554|7
61555|0
61556|0
61557|14
61558|2
61559|2,11,26
61560|15,19,24,36
61561|2
61562|2
61563|3,21
61564|2
61565|2
61566|23
61567|5
61568|2
61569|4,15,18
61570|15,18
61571|0,9,23,33
61572|0,3,9,19,23,43
61573|9,37
61574|7
61575|7
61576|1,3,32
61577|44
61578|0,2,12,14,15,17,18,19,24,36
61579|2
61580|2
61581|2
61582|2
61583|4
61584|2
61585|0,2,4,15,18,23,24,26,36
61586|2,15
61587|2,15,18
61588|0
61589|1,3
61590|18
61591|0,3,12,18
61592|0
61593|12
61594|14
61595|0
61596|1
61597|2
61598|0
61599|26
61600|2,18,21,35
61601|18
61602|6
61603|1,20,32
61604|19
61605|22
61606|11
61607|11
61608|12
61609|2
61610|18
61611|0
61612|15
61613|15
61614|7
61615|1,18
61616|7
61617|14
61618|31,33
61619|41
61620|18,39,41
61621|23
61622|9,18,30,31,33,34
61623|6
61624|2
61625|18
61626|14
61627|0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
61628|1,19
61629|3,4,8,9,12,18,19,23,29,30,37,39
61630|2
61631|23
61632|19
61633|1,5,11,19,21,23,30,43
61634|0,1,2,3,4,6,9,15,17,18,19,22,26,28,29,30,31,32,42,43,44
61635|3,18,20,31
61636|0,2,3,4,7,9,10,12,15,16,18,19,23,30,31,33,41,43
61637|0
61638|0,3,4,6,7,11,12,19,30
61639|18
61640|7
61641|0,1,2,3,4,6,7,9,10,11,12,15,16,17,18,19,21,22,23,26,28,29,30,31,32,33,34,35,39,41,42,43,44
61642|0,1,3,6,7,9,10,16,22,23,29,35,39
61643|0,6,16,23,29,31,32,33,39
61644|19
61645|0,12
61646|7
61647|3
61648|5
61649|0,3
61650|32,34,37,41
61651|0
61652|2,3,17,19,32,43
61653|2
61654|0,2,20,36,43
61655|17
61656|0
61657|26,31
61658|1,3,26
61659|0,26
61660|1,3
61661|0
61662|0
61663|8,34
61664|8
61665|2
61666|1
61667|5,8
61668|5
61669|2,9,26,34
61670|34
61671|0
61672|0,21,24
61673|3
61674|26,44
61675|11,15,33,41
61676|7
61677|2,8,11,41,43
61678|0
61679|12,23
61680|3
61681|36
61682|19
61683|3
61684|7
61685|35
61686|22
61687|15,18
61688|15
61689|0
61690|0
61691|0
61692|10
61693|3,19,21
61694|1,2,3,4,19,23,26,41
61695|2,14
61696|2,14,15,42
61697|1,3,11,16,21,26
61698|1,3,11,31,33,44
61699|1,3
61700|23
61701|0,22
61702|10
61703|3
61704|0
61705|19,25
61706|1
61707|1
61708|31
61709|35
61710|1,21
61711|21
61712|18
61713|21
61714|21
61715|21
61716|2
61717|3
61718|5
61719|0,5,7
61720|2
61721|9
61722|19
61723|18,19
61724|0,1,2,3,4,6,7,9,11,12,15,18,19,20,21,22,23,25,27,30,31,34,35,39,40,41,42,44
61725|2
61726|0,12
61727|0,1,2,3,4,9,18,19,21,23,27,30,31,34,35,40,41,44
61728|0,1,2,3,4,12,14,16,19,27,30,33,35,36,41,42
61729|0,1,2,9,12,15,16,19,30,37,39,40,43
61730|14
61731|0,1,2,3,17
61732|0
61733|0
61734|0,1,2,3,6,9,32,34,40
61735|0,1,3,16,17,19,20,27,30,41,42
61736|0
61737|12
61738|0,12
61739|0
61740|0
61741|0
61742|18
61743|17
61744|18
61745|3
61746|18
61747|33
61748|9,17,19
61749|0
61750|0
61751|9,41
61752|2
61753|0,9,15,23,31,40,41,43
61754|0
61755|1,2,3,9,11,12,13,15,16,17,18,19,20,23,24,26,28,31,32,34,37,41,43,44
61756|0,34
61757|0
61758|1,2,3,9,10,11,12,13,14,15,17,19,26,30,31,32,34,40,41
61759|0
61760|0,1,2,3,6,10,12,13,14,15,17,19,23,24,26,28,31,33,34,41,43,44
61761|4,12,26,32
61762|2,3,7,9,12,26,31,33,41
61763|0
61764|21
61765|41
61766|41
61767|3,7
61768|0,16
61769|2
61770|1,3,15,18,20,23,29,31,43
61771|1,19
61772|2
61773|0
61774|0
61775|0
61776|0
61777|0
61778|0
61779|0
61780|0
61781|0
61782|0
61783|0
61784|0
61785|0
61786|0
61787|0
61788|0
61789|5
61790|0,8,18,27,30,33,36
61791|3
61792|3
61793|12
61794|18
61795|0
61796|36
61797|0
61798|18
61799|1,2,3,6,8,9,12,15,17,18,19,20,26,30,31,33,34,39,40,41,44
61800|2,3,4,6,9,15,17,18,19,23,24,26,30,31,32,33,37,40,41,43
61801|0
61802|0
61803|0
61804|28
61805|39
61806|2,6,28
61807|2,3,6,8,13,15,18,23,24,30,32,33,34,41,43,44
61808|30
61809|18
61810|18
61811|0
61812|0,1,2,3,7,10,11,12,13,15,20,30,31,33,34,44
61813|2,3,4,9,11,12,13,17,18,19,24,31,40,41,44
61814|0,1,3,12,15,20,26,32,33
61815|1,2,3,5,6,8,9,12,14,15,18,19,23,34,39,43,44
61816|3,19,23,31
61817|7
61818|0,39
61819|36
61820|1,2,6,13,41
61821|41
61822|2
61823|2,7,15,19,33,41,43
61824|1,2,3,4,6,7,8,9,11,12,13,14,15,16,17,18,19,20,23,24,26,28,30,31,32,33,34,35,37,39,41,42,43,44
61825|2
61826|26
61827|2,19
61828|19
61829|3
61830|33
61831|26
61832|17
61833|44
61834|2,3,4,9,11,12,14,15,17,18,19,23,24,26,30,31,32,33,34,36,41,42,43,44
61835|0
61836|31,33,34
61837|34
61838|0,1,2,3,9,12,16,18,19,26,31,33,35,37,44
61839|14
61840|3,4,9,13,16,18,19,23,26,28,31,35,43
61841|0
61842|0
61843|0
61844|3,7,17,34
61845|18
61846|14
61847|12
61848|0,1,2,3,7,9,10,11,19,24,30,33,34,44
61849|31,33,34,44
61850|0,1,31
61851|0,18,31
61852|12
61853|0
61854|0
61855|0
61856|2
61857|2,6,9,14,17,18,19,24,28
61858|18
61859|6
61860|6
61861|6
61862|6,18
61863|18
61864|2,6,18
61865|6,18
61866|31
61867|31
61868|18
61869|0
61870|1,2,3,4,27,31,32,40
61871|1,32
61872|15
61873|2
61874|2
61875|0,1,2,4,32,33
61876|36
61877|36
61878|0
61879|19
61880|1,2,9,18
61881|2,11,13,24,26,30,31,32,41
61882|41
61883|1,23,32
61884|32,36
61885|18
61886|1
61887|15
61888|2
61889|0
61890|12,32
61891|18
61892|0
61893|0,18,23
61894|19
61895|2
61896|2
61897|2
61898|2
61899|1,2,3,15,23,33,43
61900|1,3,34
61901|31
61902|6,36
61903|0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
61904|39
61905|39
61906|2,4,9,24
61907|0
61908|0
61909|23,33
61910|1,23
61911|0,2,4,7,31,34,35,36,43
61912|0
61913|0
61914|0
61915|36
61916|11
61917|12
61918|18
61919|12
61920|0,1,7,11,15,16,23,27,32,33
61921|1
61922|0
61923|16,20
61924|0
61925|1,3,4,16,21,22,23
61926|3,16,41
61927|16
61928|41
61929|0,4,18
61930|2
61931|0
61932|2,11,14,15,17,26,28,33
61933|0
61934|0,2,19,20,24,32,33,42,43
61935|21
61936|19
61937|8
61938|30
61939|0
61940|0
61941|0
61942|0,18
61943|0,1,10,12,18,41
61944|12
61945|33
61946|3
61947|18
61948|0
61949|0
61950|12
61951|3
61952|0,1,2,3,6,9,11,12,18,19,20,24,26,30,31,34,41
61953|11,24,30
61954|0
61955|0,1,3
61956|0
61957|0
61958|21
61959|18
61960|2
61961|1,5,6,9,11,15,16,18,22,23,30,35,41,42
61962|1,8,18,30,44
61963|3,18
61964|18
61965|18
61966|18
61967|0
61968|14,32
61969|0
61970|1,4,18,32,43
61971|0
61972|0
61973|0
61974|2,3
61975|0
61976|0,1,2,3,27,41
61977|3
61978|0,1,2,3,4,11,15,30,32,34,40,43,44
61979|0
61980|2
61981|0,1,2,3,9,12,14,24,32,34,41
61982|15
61983|34
61984|0,1,2,4,9,11,13,14,15,17,19,25,26,30,31,32,33,34,40,41
61985|1,2,11,13,15,16,26,32,33,34,40
61986|32
61987|3,41
61988|1,6,41
61989|2
61990|0,1,2,3,9,11,14,15,17,20,26,32,44
61991|2
61992|2
61993|0
61994|35,40
61995|1,2,3,6,7,9,10,11,13,14,15,17,18,19,20,21,22,23,24,26,29,33,36,37,38,39,41,42,44
61996|3
61997|0
61998|0,11,18,22,29,33,41,42,43
61999|36
62000|34
62001|41
62002|41
62003|0
62004|21
62005|0
62006|0,2,6,9,12,13,30,41,43
62007|2
62008|2
62009|14
62010|6
62011|26,43
62012|2,18
62013|19
62014|5
62015|11
62016|0
62017|33
62018|0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,40,41,42,43,44
62019|0
62020|15
62021|15
62022|23
62023|0
62024|3
62025|19
62026|18
62027|21
62028|22
62029|8
62030|0
62031|0
62032|0
62033|30,33
62034|0
62035|0
62036|18
62037|0
62038|0
62039|0
62040|12
62041|0
62042|8
62043|9,15,17,18,29,30,33,34,39,41
62044|39
62045|39
62046|31
62047|1,3,6,9,15,16,19,20,24,31,33,35,43
62048|18
62049|31
62050|31
62051|9
62052|9,30
62053|9,12,23
62054|23
62055|23
62056|15
62057|7
62058|0
62059|9
62060|4,7,8,9,20,23,30,32,34
62061|6
62062|1,3,23,30,34
62063|36
62064|1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,39,40,41,42,43,44
62065|32,40
62066|0,12
62067|28
62068|12
62069|8,12,23
62070|1
62071|0
62072|0,1,2,3,6,8,9,11,12,16,17,23,24,26,29,30,31,32,33,34,36,37,39,42,43,44
62073|1,2,3,6,8,9,11,13,14,15,17,18,19,20,21,24,29,30,31,33,34,35,36,37,38,40,41,43,44
62074|44
62075|4,9,15,32,33,41,43
62076|7
62077|0,1,2,3,4,6,9,10,11,14,15,17,18,19,24,28,30,31,32,33,34,35,36,39,40,41,42,43,44
62078|44
62079|12
62080|1,2,3,5,8,9,10,11,12,23,24,26,28,30,31,33,34
62081|3,10,21,26,32,33,34,43
62082|34
62083|8,21,26,28,30,32,34,35
62084|21
62085|33
62086|30,33
62087|17,19,31
62088|33
62089|23
62090|2,5,8,23,35,39
62091|36
62092|8
62093|8
62094|36
62095|8
62096|23
62097|2,3,5,8,12,43
62098|12
62099|1,3,5,8,9,12,15,23
62100|23,35
62101|8,37
62102|1,2,3,5,8,12,15,19,23,35,36,37,43
62103|2,8,9,23,36
62104|26
62105|23
62106|5
62107|5
62108|23
62109|23
62110|8,23
62111|8
62112|33
62113|8
62114|23
62115|8
62116|30
62117|5
62118|5
62119|0,2,3,4,6,8,12,14,15,17,18,19,21,22,23,30,32,33,34,35,36,40,43
62120|41
62121|2
62122|1,2,4,30,43
62123|44
62124|35
62125|35
62126|8
62127|8
62128|8
62129|9,44
62130|23
62131|32
62132|36
62133|12
62134|36
62135|36
62136|36
62137|36
62138|36
62139|36
62140|35
62141|1,3
62142|1
62143|8,23
62144|5
62145|23
62146|3
62147|0
62148|12
62149|5,8
62150|18,23
62151|2
62152|19
62153|23
62154|41
62155|41
62156|35
62157|1,3
62158|41
62159|36
62160|20,34
62161|2
62162|2
62163|2,11,26
62164|2,35
62165|35
62166|8
62167|35
62168|35
62169|18
62170|18
62171|0
62172|0
62173|2
62174|23
62175|2,11
62176|4
62177|8
62178|2
62179|9
62180|5,8,23
62181|23
62182|23
62183|23
62184|23
62185|23
62186|23
62187|23
62188|23
62189|23
62190|23
62191|23
62192|23
62193|8
62194|3
62195|5
62196|13
62197|19
62198|11,30,31,34
62199|9
62200|9
62201|0
62202|19
62203|2
62204|2,3,7,9,11,12,13,14,15,19,23,26,30,32,40,41,44
62205|32
62206|0
62207|0
62208|2,9,12,14,24,26,30,31,32,43,44
62209|0,12
62210|2
62211|9,12
62212|0,2,3,4,9,12,13,15,18,23,26,27,30,31,32,33,34,35,41,43
62213|9,21
62214|2
62215|7
62216|33
62217|15,24,26,30
62218|11,13,15,26
62219|9,15,19,32
62220|34
62221|43
62222|43
62223|43
62224|43
62225|0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,18,19,20,23,26,27,28,30,31,32,33,34,37,40,41,42,43,44
62226|2
62227|34
62228|1,3,12,16,18,26,31,43
62229|0
62230|12
62231|9
62232|36
62233|41
62234|41
62235|10
62236|35
62237|35
62238|12
62239|41
62240|12
62241|10
62242|43
62243|3
62244|1,30
62245|0
62246|0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
62247|32
62248|13
62249|2
62250|0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
62251|0
62252|2,7,9,10,15,19,20,23,26,31,32,34
62253|0
62254|0,1,3,4,5,8,11,12,13,16,18,21,22,23,24,26,27,35,38,39,44
62255|0,1,2,3,4,5,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,24,26,27,28,31,32,33,34,35,36,38,39,40,41,42,43,44
62256|6,9,12,15,21,31,41
62257|7,12
62258|0,10
62259|2,38
62260|2
62261|0,1,2,4,7,8,11,16,18,43
62262|43
62263|10
62264|10
62265|5
62266|5
62267|43
62268|3
62269|0
62270|35
62271|40
62272|5
62273|43
62274|35
62275|15
62276|19
62277|35
62278|35
62279|13,26
62280|21
62281|35
62282|5
62283|5
62284|5
62285|26
62286|43
62287|1,19,21,24
62288|4,32
62289|30
62290|5
62291|12
62292|8
62293|14
62294|14
62295|0,2,3,4,15,30,33,36
62296|4
62297|2,15,18,24,26,33,41,43
62298|2
62299|0
62300|34
62301|1,3,15,16
62302|1
62303|0,6,7,9,12,13,16,26,44
62304|26
62305|0,2,9,15,26
62306|0,1,3,9,12,18,19,21,31,34,42,43,44
62307|15
62308|1,3,16,17,19,21,23,26,32,39,44
62309|19,23,26
62310|18
62311|1,19,26,30,41
62312|31
62313|23
62314|7
62315|0
62316|12
62317|0,4,34
62318|12
62319|0,17
62320|10
62321|10
62322|10,35
62323|35
62324|43
62325|0
62326|3
62327|15
62328|20
62329|20
62330|26,41
62331|0,1,12
62332|3,6,8,12
62333|1,9,23
62334|15
62335|31,33
62336|1
62337|1
62338|0
62339|2
62340|2
62341|8
62342|5
62343|41
62344|4
62345|18
62346|12,15,41
62347|12,15,26,29,31,32,35,40,41
62348|31,41
62349|21
62350|3,9,11,12,15,30,31,32,33,35
62351|3,12,21
62352|1,2,3,4,5,8,9,11,12,15,16,17,18,19,23,27,30,31,32,33,34,35,40,41,43
62353|32
62354|1,3,4,7,8,23,27,31,35,43
62355|7,9,12,33,41
62356|3,36
62357|0,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,26,28,30,31,32,33,34,35,37,38,39,40,41,42,43,44
62358|41
62359|2
62360|1,2,3,6,15,21
62361|2
62362|0
62363|6,15,17,19,21,23,30,43
62364|9,16,18,19,23,26,31,33,41,42
62365|1,3,23
62366|3,19,26
62367|0,1,2,3,4,11,15,16,18,19,23,30,31,33,34,40,41,42
62368|18
62369|1,3,19,23
62370|4,24,26,40
62371|12
62372|3,20
62373|1
62374|21
62375|12,18
62376|8
62377|12,21
62378|1,2,9,18,41,43
62379|23
62380|18
62381|32
62382|7
62383|1,3
62384|13
62385|2
62386|36
62387|22
62388|2
62389|18
62390|18
62391|2
62392|6
62393|36
62394|0,34
62395|1,20,21,27,30,33
62396|26
62397|0
62398|16
62399|14,26
62400|0,2,11,12,15,17,24,25,26,32,40,43,44
62401|0,2,3,4,18,23
62402|7,11
62403|9,18,20,36
62404|13,41
62405|13
62406|13
62407|36
62408|13,41
62409|13
62410|26
62411|18
62412|36
62413|34
62414|0,2
62415|0,16,23
62416|0,1,3,7,19
62417|0
62418|12
62419|12
62420|12
62421|12
62422|2
62423|18
62424|3,12,39
62425|0
62426|0,1,2,3,4,5,6,7,8,9,11,12,14,16,18,19,20,21,22,23,24,27,30,31,34,35,37,38,42,43,44
62427|1,2,3,4,5,7,8,9,11,12,13,15,16,17,18,19,21,22,23,24,26,28,31,32,38,39,43,44
62428|26
62429|16,21
62430|21
62431|2,5,9,16
62432|2,9,15,19,22,23,30,31
62433|21
62434|0,1,2,3,4,5,6,7,8,9,12,14,15,16,18,19,20,21,22,23,27,30,32,35,36,38,40,41,42,44
62435|0
62436|0
62437|0
62438|1,2,3,4,5,6,7,8,9,11,12,14,15,16,18,19,20,21,23,24,26,28,29,30,31,32,34,35,37,39,40,41,42,43
62439|2
62440|1,2,3,4,6,15,17,18,19,21,23,27,31,32,33,40,41,42,43
62441|12,23,31,32
62442|1
62443|14
62444|14
62445|23
62446|23
62447|19
62448|7
62449|3
62450|18,34,40
62451|3,7,19,20,21,34
62452|12,33
62453|0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
62454|1
62455|3,23
62456|21,24
62457|2,6,11,15,18,23,29,38,40
62458|18
62459|18
62460|24
62461|15,18,23,30,39,40
62462|0
62463|4,15
62464|0
62465|0,1,2,3,4,5,6,7,8,9,11,12,14,15,16,17,18,19,21,22,23,24,25,26,27,30,31,32,33,34,35,37,38,39,40,41,42,43,44
62466|32
62467|34
62468|19
62469|3
62470|0
62471|0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44
62472|10
62473|23
62474|23
62475|12
62476|43
62477|0,3,11,23,44
62478|11,44
62479|12
62480|18,30
62481|23
62482|0,1,2,3,5,6,9,10,12,15,16,17,18,19,20,26,30,34,37,41,42,43
62483|12
62484|18
62485|18
62486|7,12
62487|0,34
62488|0
62489|0
62490|12
62491|0
62492|0
62493|0,1,2,3,9,10,12,22,31,32,40,41,44
62494|0
62495|44
62496|11
62497|0,1,2,3,11,13,18,24,40,44
62498|0
62499|0
62500|0
62501|18
62502|21
62503|33
62504|0
62505|2,4,30,31,34,43
62506|6
62507|1,3,11,15,17,18,43
62508|2
62509|1,4,6,15,23,32
62510|20
62511|0
62512|21
62513|1,3,4,19,21,22,23,24,25,30,32,43,44
62514|1,3,12,21
62515|3,42
62516|12,15,23,26
62517|12,18,23
62518|23
62519|9,15,23
62520|1,2,3,4,19,20,23
62521|23,43
62522|23
62523|8,15
62524|15,25
62525|1,3,4,9,14,15,23,24,27,30,32,33,35,42,43
62526|4,14,15,18,19,30,32
62527|15,23,30,32,38
62528|19
62529|8
62530|8
62531|11
62532|11
62533|1,3,4,6,9,12,14,15,18,19,22,23,24,30,32
62534|19
62535|9
62536|0,1,2,3,7,9,10,11,12,16,20,22,23,24,26,30,33,34,38,39,41,44
62537|22
62538|0
62539|0
62540|0
62541|0
62542|0
62543|3
62544|22
62545|22
62546|22
62547|0
62548|9
62549|9
62550|9
62551|0,9
62552|9
62553|21
62554|2
62555|1
62556|23
62557|18
62558|36
62559|2,31
62560|28
62561|36
62562|0,1,3,7,12,14,15,18,19,20,23,24,27,32,33,34,43,44
62563|5
62564|35
62565|9
62566|23
62567|0
62568|0
62569|30,33
62570|18,19
62571|0
62572|0
62573|9
62574|0,1,3,9,14,21,31
62575|0
62576|3,11,31
62577|1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
62578|9,17
62579|2
62580|23
62581|0
62582|2,4,6,9,15,24,26
62583|0
62584|0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,30,31,32,33,34,35,38,40,41,42,43,44
62585|0,1,2,3,4,6,7,8,9,10,11,12,14,15,16,17,18,19,20,23,26,27,30,31,32,33,34,38,39,40,41,42,43,44
62586|2,4,6,19,24,26,28,32,40,43
62587|0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,38,39,40,41,42,43,44
62588|18
62589|2
62590|1,4,19
62591|23
62592|0
62593|0,1,2,3,4,6,11,12,13,14,15,16,17,20,24,26,28,31,33,40,41,43,44
62594|16
62595|0
62596|0
62597|0
62598|2,43
62599|0
62600|4,43
62601|0
62602|0,1,2,3,4,6,7,9,11,12,13,14,18,25,27,32,33,34,39,40,41,42,43,44
62603|30
62604|18
62605|1,2,3,4,7,9,11,13,19,20,31,43,44
62606|0
62607|0
62608|8
62609|30
62610|23
62611|9
62612|30
62613|5
62614|0
62615|17,22,32
62616|22
62617|5,8,23
62618|23
62619|23
62620|4,22
62621|30
62622|7
62623|29,30
62624|19,33,34,41
62625|31
62626|0,1,3,19,21
62627|12
62628|26
62629|0
62630|0,3,4,6,7,11,12,15,16,20,23,30,32,42,43
62631|0
62632|1,3,4,5,6,8,9,11,12,16,18,19,21,22,23,24,29,30,31,32,33,34,35,38,39,41,43,44
62633|3
62634|0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
62635|14
62636|3
62637|8,15,18,23,35
62638|2,6,17,18,21,44
62639|8,18,41,43
62640|0
62641|0
62642|0,1,3,4,6,9,11,15,16,19,21,26,37,42,43
62643|0,1,2,3,4,6,7,8,9,11,12,13,14,15,16,17,18,19,20,21,22,23,26,29,30,31,32,33,34,38,40,41,42,43,44
62644|8
62645|0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,23,24,25,26,27,28,30,31,32,33,34,36,40,41,43,44
62646|32
62647|2
62648|18
62649|12
62650|3
62651|18
62652|18
62653|34
62654|18
62655|44
62656|18
62657|2
62658|2,3,11,26
62659|3
62660|0,12
62661|12
62662|0
62663|33
62664|4,34
62665|4,26
62666|0,12
62667|3,11
62668|11
62669|1,2,3,4,9,15,16,17,23
62670|4,16,18,23,26
62671|0,1,2,3,4,9,12,13,18,19,24,26,27,31,32,33,41,43,44
62672|11
62673|6,26,44
62674|26
62675|14
62676|23
62677|23
62678|31
62679|32
62680|31
62681|31
62682|18
62683|8,23
62684|23
62685|0,3,4,6,7,10,11,13,14,34
62686|20
62687|18
62688|18
